"Group","SHA1","ID","Folder","FileName","Title","Transliterated Name","Sort Title","Version","Year","Publisher","Zone","DumpStatus","Dump Info","Fixed","Trainer","Translation","Pirate","Cracked","Modified","Hack","Extra Parameters"
"BBC PD Disk 124: Geography & History",,6ff6ee8b4ec3eadebb1678518f5d505e6c6f4e14,,,"BBC PD Disk 124: Geography & History",,,"Copyright Public Domain",19xx,,,,,,,,,,,,,,,
@,,700a91fbb80e92c404c12fffe023851aea3e9346,,,"AMX Design",@,,"v 1.00",1987,Stylus,@,,,,,,,,,,,,,
"Educational Compilation",,70169911306dc47b630622f4b883919703807a89,,,"Educational Compilation",,,,19xx,,,,[ADFS],,,,,,,,,,,
Beeline,,7019d7e3f057d276dfb525f8b815fc284bddd900,,,Beeline,,,,1985,Robico,,,,,,,,,,,,,,
"Chip Buster",,701a8470a8dff17c8d096c0a7b396c8e9ebd94c6,,,"Chip Buster",,,,19xx,"Software Invasion",,a,"a 1; [CHIP]",,,,,,,,,,,
Citadel,,7020cb4c626d991d5097bf08856152869b88f041,,,Citadel,,,,1985,Superior,,,,,,,,,,2,,,,
"Cosmic Combat",,702d8a9d227a9a2ecc9eba719ba8ae48b4c4c030,,,"Cosmic Combat",,,,19xx,"Micro Power",,,,,,,,,,TSTH,,,,
Wizadore,,702f3607e4ac05683728ac2dcfa3ff632697413d,,,Wizadore,,,,1985,Imagine,,,[WIZ],,,,,,,3,,,,
"Rig Attack",,703ab72db5c417750e60d6a89976b715be1355aa,,,"Rig Attack",,,,19xx,Tynesoft,,a,"a 1; [RIG1]",,,,,,,,,,,
"Warlord of Doom",,705407c7520a822c924acfae44681b615aa6f72c,,,"Warlord of Doom",,,,19xx,Visions,,,,,,,,,,TSTH,,,,
"Bounty Bob Strikes Back",,7070f6b175c7c5b06c196c76ee13b0286c8ce953,,,"Bounty Bob Strikes Back",,,,1986,"Micro Power",,,,,,,,,,2,,,,
Elixir,,70715b24b4c37916f7824fabd25b719e8b1daee1,,,Elixir,,,,19xx,Superior,,,[+.ELIXIR],,,,,,,,,,,
@,,70755f536485a697f55a4923acc38c714740f631,,,"EXMON II",@,,"v 1.03",1984,Beebug,@,,,,,,,,,,,,,
@,,7081f1d834645e501c8c9862cf4a50f282ca1f32,,,"Net 1119E",@,,,19xx,ROFF,@,,,,,,,,,,,,,
"Adult Basic Education Disks 10, 12, 14 & 16",,70835c92b44726a8211dd5ba1dcec2fd5ab48c03,,,"Adult Basic Education Disks 10, 12, 14 & 16",,,,19xx,"Davy, P.",,,,,,,,,,8-Bit,,,,
Ravenskull,,7086678c7ddcd371a327d528d55575f05915a91a,,,Ravenskull,,,,1986,Superior,,,,,,,,,,3,,,,
"Cyborg Warriors",,7088c09fd0992abdc06adfd8471846fd3ac99bd4,,,"Cyborg Warriors",,,,1991,Superior,,b,"b 1",,,,,,,,,,,
"Diamond Mine",,708b5bcf9ae4847bff7b393c105060504d45a6d0,,,"Diamond Mine",,,,19xx,"Blue Ribbon",,,,,,,,,,TSTH,,,,
"3-Deep Space",,70a04f4e13cc10deb21876bc758c348c0da7e75b,,,"3-Deep Space",,,,19xx,Postern,,a,"a 1; [3D-SP1]",,,,,,,,,,,
"Acorn User: Issue 1986.03",,70a56626bfdd06d8e59d91ae1b8980fefd66aa72,,,"Acorn User: Issue 1986.03",,,,19xx,,,,,,,,,,,,,,,
Monopoly,,70a6a423575ff036287895424330bd25d64446cb,,,Monopoly,,,,1982,IAS,,a,"a 1; [MONOPO]",,,,,,,,,,,
Football,,70b787ba7e05a22a23683792835fc7becfcc55d2,,,Football,,,,19xx,,,,,,,,,,,TSTH,,,,
"Plan B: Part 2: Mission Unlikely",,70bb91fbdfe94075b7bbb24463de54ef52955235,,,"Plan B: Part 2: Mission Unlikely",,,,1987,"Argus Press",,a,"a 2",,,,,,,,,,,
"Blue Dragon",,70bec218942ec45efc22f2e054cc71c8be2e2d54,,,"Blue Dragon",,,,1983,MP,,,[LOADER],,,,,,,,,,,
"Number Puzzler",,70c51ca85b562ab9971ec0d72cc16b56213e6b5a,,,"Number Puzzler",,,,19xx,Acornsoft,,b,"b 2",,,,,,,,,,,
"Emerald Isle",,70caf4f327202bacc17e8eb4d97a7bb8ed1ab240,,,"Emerald Isle",,,,1985,"Level 9",,a,"a 1; [EMERALD]",,,,,,,,,,,
"Bouncing Bill",,70cccf8a9b721d35693189b2846da8a323f31696,,,"Bouncing Bill",,,,1985,Oak,,,,,,,,,,TSTH,,,,
"Brian Jack's Superstar Challenge",,70dbb5b531923b88ff8cfcf9cc6b156eb10dedd5,,,"Brian Jack's Superstar Challenge",,,,1985,Martech,,,[BRIAN],,,,,,,,,,,
@,,70e28b584a3f82927ffae05d45ac7c72de7825e5,,,Logo,@,,,1984,RCP,@,,,,,,,,,,,,,
"Snapper v2",,70f091e58294a84f01a4bb544190a53d17c9495b,,,Snapper,,,"v 2",1982,Acornsoft,,,,,,,,,,1,,,,
"Beebug Magazine: Volume 04: Number 03",,70fbe92cd7e53ea23b1365ebe3d142f5e3569279,,,"Beebug Magazine: Volume 04: Number 03",,,,19xx,Beebug,,,,,,,,,,,,,,
"Sharx Place 37: 21 Items",,7108246c2385450e860535a899087cde5869f4b4,,,"Sharx Place 37: 21 Items",,,,19xx,,,,,,,,,,,,,,,
"Special Operations",,7124453edb7091e72ae5c6210f60cd245e0d06aa,,,"Special Operations",,,,19xx,"Lothlorien, M.C.",,,[SO],,,,,,,,,,,
"Magic Mushrooms",,713ee21fe2e5358a36fa14b40571e0f62612acc0,,,"Magic Mushrooms",,,,1985,Acornsoft,,a,"a 1",,,,,,,,,,,
"Stairway to Hell: Games Disc MI31-r1",,7140366902ab42b4b8adb7068345101a9af18160,,,"Stairway to Hell: Games Disc MI31-r1",,,,19xx,,,,,,,,,,,,,,,
Beebgammon,,714ca7545d9afd9023bda46dfe04ace9d7e64a03,,,Beebgammon,,,,1982,"Bug Byte",,,[GAMMON],,,,,,,,,,,
Stratobomber,,7158824321100468c2ceb0e7b77e9fd872b6c673,,,Stratobomber,,,,1982,IJK,,,,,,,,,,TSTH,,,,
Confuzion,,715c76478062fa2fa25551e76a19532ffe09e2c7,,,Confuzion,,,,19xx,Incentive,,,[CONFUZN],,,,,,,,,,,
"Mysterious Adventure 01: Golden Baton",,716756a97b0858b08331a7956aa86b7b1690a7f4,,,"Mysterious Adventure 01: Golden Baton",,,,19xx,"Digital Fantasia",,a,"a 1; [BATON]",,,,,,,,,,,
Arkanoid,,718607e0b346ccd45875059037b315190be01730,,,Arkanoid,,,,1981,Imagine,,,[ARKLOAD],,,,,,,4,,,,
Swag!,,718c9964cc79692bee3d4a324b61733be45a2d66,,,Swag!,,,,19xx,"Micro Power",,a,"a 1; [$WAG1]",,,,,,,,,,,
Oblivion,,718f2ec314281815b40c1b7fda7de4f35af49cc3,,,Oblivion,,,,1983,"Bug Byte",,,,,,,,,,TSTH,,,,
"Erik the Viking",,71950e41357d7aab2159c42ec9e01200ec29a92b,,,"Erik the Viking",,,,19xx,"Level 9",,,,,,,,,,1,,,,
Tapper,,71a2391f0c3b91c5d38fc5915d23c77426affcb5,,,Tapper,,,,1986,"U.S. Gold",,,,,,,,,,1,,,,
Sim,,71ab74b9f3e17daead1f64449062d87c765e5a87,,,Sim,,,,19xx,"Software Factory",,,,,,,,,,5,,,,
"8-Bit Software: Issue 63",,71b0dde52a53fb6f9d4c85f866d2667532dfb622,,,"8-Bit Software: Issue 63",,,,1998,"Richardson, C.J.",,,[ADFS],,,,,,,,,,,
"Rik the Roadie",,71b476934a5405d0d5afec8bf3618292d67ae854,,,"Rik the Roadie",,,,1987,"Guest, Hamblett & Gardiner",,a,"a 1; [RIK]",,,,,,,,,,,
"Electro Freddy",,71d9fe511cc1f565d11ce7f54fcc243537cf1ad1,,,"Electro Freddy",,,,1984,Softspot,,,,,,,,,,TSTH,,,,
"Fruity Freddy",,71f4d4c5a27deb5fe334aa6fbc8ca40e06ef993c,,,"Fruity Freddy",,,,1983,Softspot,,b,"b 2",,,,,,,,,,,
"Cyborg Warriors",,72007390d990ed0c89263b4fa85be7a2d845759a,,,"Cyborg Warriors",,,,1991,Superior,,a,"a 1",,,,,,,,,,,
"Steve Davis Snooker",,7209f1f388ac2fd7e3d6c30b9f317360b6607872,,,"Steve Davis Snooker",,,,19xx,,,,,,,,,,,2,,,,
"Trivial Pursuit: BBC Genus Edition",,720f69af2b322b9ebaa3678c53f5ff970680d04b,,,"Trivial Pursuit: BBC Genus Edition",,,,19xx,"Horn Abbot International",,,[TRIVIAL],,,,,,,1,,,,
"Four in a Row",,72127cd7cd139b7e8f7eeb02db17c72e5937c2e8,,,"Four in a Row",,,,19xx,"Web, John",,a,"a 1; [4INAROW]",,,,,,,,,,,
"Music Files",,721579a5190b6beea650fa7e6f36ba2fcde3114d,,,"Music Files",,,,19xx,,,,,,,,,,,8-Bit,,,,
Hareraiser,,721c38267ef7329ca349f56d8247adacddb98436,,,Hareraiser,,,,19xx,Haresoft,,a,"a 1; [HARE]",,,,,,,,,,,
Pengi,,7224a35dbb9859d7ad4b4915ccd8193de6bc7eb7,,,Pengi,,,,1984,Visions,,,,,,,,,,TSTH,,,,
"Daley Thompson's Super Test",,7224a827e340de6ad942cb60cc782f92d46161cb,,,"Daley Thompson's Super Test",,,,19xx,Ocean,,,[DTLOAD],,,,,,,2,,,,
Nightshade,,722c7c037011805869af5234928133a7e3fc5f72,,,Nightshade,,,,19xx,,,,,,,,,,,TSTH,,,,
@,,7239c8f25e79261f7cf832a28d82adc9f1d13d9b,,,OrthoCAM,@,,"v 0.02",1987,BitWise,@,,,,,,,,,,,,,
Jumbo,,7245a311b6f904403370d2e8ff7fa260971a5684,,,Jumbo,,,,1982,Molimerx,,,,,,,,,,TSTH,,,,
Invaders,,72665b54eda8ea20eb92a847e6be1dda98053c2c,,,Invaders,,,,1982,IJK,,a,"a 1; [INVADER]",,,,,,,,,,,
"White Knight: MK12",,72683d608f9bc80c5f013327fb4660667f4b4369,,,"White Knight: MK12",,,,1984,BBC,,,,,,,,,,TSTH,,,,
"Games I-J",,7278ef955e34810f99737c86fbe48ddeb4567140,,,"Games I-J",,,"(Side 0)",19xx,,,,,,,,,,,,,,,
"Bozo and Beebo",,72826a5e818616b6e7800444aa99a5e11743bf67,,,"Bozo and Beebo",,,,19xx,"BP Soft",,,,,,,,,,TSTH,,,,
"Pentoms Puzzle",,728b0bc39228a5b0421e4c5c9a69cd5c139f5ae6,,,"Pentoms Puzzle",,,,19xx,,,a,"a 1; [KIDTOMS]",,,,,,,,,,,
Cubert,,729468420a5cb2de3b141badbe48a212777f4526,,,Cubert,,,,1986,Beebug,,a,"a 1; [CUBERT]",,,,,,,,,,,
"White Magic",,7297f4c4b60738887c6d9469e2918d7628fdc1a8,,,"White Magic",,,,1989,"Fourth Dimension",,a,"a 1; [MENU]",,,,,,,1,,,,
"Last Ninja, The",,72adab8d23cf0672234b370291b6e22a35d65595,,,"The Last Ninja",,"Last Ninja, The",,1988,Superior,,,,,,,,,,3,,,,
Frenzy,,72af888b9a3bb5a9bbe7cf0b728d3ddde09095f8,,,Frenzy,,,,19xx,"Program Power",,a,"a 4; [FRENZY]",,,,,,,,,,,
"Beebug Magazine: Volume 11: Number 09",,72b6c657dabd14454cc2e55100d0c4c03db4e639,,,"Beebug Magazine: Volume 11: Number 09",,,,1992/03,Beebug,,,,,,,,,,,,,,
"Shanghai Warriors",,72d9e6048b7420eb6a66a86ee4d503936a75bbda,,,"Shanghai Warriors",,,,1989,Players,,a,"a 1",,,,,,,,,,,
@,,72ebe2da4b048c57a236d4987cf0abb7b70d4fc7,,,"Disc Doctor",@,,"v 1.10",1984,POM,@,,,,,,,,,,,,,
"Sphere of Destiny 2",,72fd266ccb031cc4be37f3fa7da02d33dea55742,,,"Sphere of Destiny 2",,,,19xx,"Partis, Gary",,,[SPHERE],,,,,,,,,,,
"Acorn User: Issue 1988.05",,72ff6f27324af9304681ab5f051a39bf06c08f32,,,"Acorn User: Issue 1988.05",,,,19xx,,,,,,,,,,,,,,,
"Strip Poker II Plus",,73103f351bacb4f066b6343174f1cfafcfa07ff7,,,"Strip Poker II Plus",,,,1988,Anco,,,,,,,,,,TSTH,,,,
"Sporting Triangles",,7310518997634692f623d6418737da6ac6676530,,,"Sporting Triangles",,,"(Disk 3 of 3)",1989,CDS,,,,,,,,,,TSTH,,,,
Elite,,7318b9efb49e68d1affda2fefd77d1507fb5432a,,,Elite,,,,1986,Acornsoft,,,,,,,,,,4,,,,
"Thunder Struck!",,731cd89be825dfdcb387f9afb7b497c940c46d1a,,,"Thunder Struck!",,,,19xx,Audiogenic,,,,,,,,,,TSTH,,,,
"Starship Command",,732a5fed11312efed2354c264677bc7c420462d8,,,"Starship Command",,,,1982,Acornsoft,,,,,,,,,,3,,,,
"Who Dares Wins 2",,7333fba0db0edea5b772357e56c301354d7d577a,,,"Who Dares Wins 2",,,,1986,Alligata,,,,,,,,,,3,,,,
"White Magic",,733a454e0e91d835ef17543f2aed6273cf71cdc0,,,"White Magic",,,,1989,"Fourth Dimension",,,,,,,,,,1,,,,
"Space Pilot",,73442c81e5777709fd6f263762b2c172ba6c78a7,,,"Space Pilot",,,,1984,Superior,,,,,,,,,,1,,,,
Colourspace,,7345e2821a26d6b6c10b6b0a9bf16777acf0b35b,,,Colourspace,,,"Demo 1",19xx,Llamasoft,,a,"a 1; [CSP]",,,,,,,,,,,
"Adventure 12: Golden Voyage, The: BBC v1.0",,7351045c0415ce6d0c7bf9331d30cf24bf50eed8,,,"Adventure 12: Golden Voyage, The: BBC",,,"v 1.0",1984,Adams,,,[VOYAGE],,,,,,,,,,,
Loderunner,,73600eaea6494b9df609b9b9d4bec04ab08672c9,,,Loderunner,,,,1985,Broderbund,,,,,,,,,,TSTH,,,,
Ultron,,73620b0369d3b884e53bb5715fc91d0c2cb2155d,,,Ultron,,,,1986,Audiogenic,,,[ULTRON],,,,,,,,,,,
"Merlin Scribe v1.30",,7362383b5695f7b30b0182e7c764e8b19865ddfd,,,"Merlin Scribe",,,"v 1.30; (Side 1)",1984,Bucon,,,,,,,,,,,,,,
"Cosmic Camouflage",,736850917e5861bcf9a0e9ae1a70c1253f6f9a0f,,,"Cosmic Camouflage",,,,1988,Superior,,a,"a 2",,,,,,,,,,,
"Air Traffic Control Simulator",,73716d69ee26480b28e2ac299930915f3faa19b7,,,"Air Traffic Control Simulator",,,,1983,Microdeal,,,,,,,,,,TSTH,,,,
@,,737504bf189722cc4a07c932195d367163c2eec2,,,"EXMON II",@,,"v 1.00",1984,Beebug,@,,,,,,,,,,,,,
Cheese,,7375d26987e6ce37cca1dce078a20b7f777b6633,,,Cheese,,,,19xx,,,,[CHEESE],,,,,,,,,,,
Carnival,,737753661da642e984bdd5e8ffb4aeac028c2242,,,Carnival,,,,19xx,Acornsoft,,,,,,,,,,TSTH,,,,
"XLCR: Squiggly Snake II",,737a99e1fbc28f7a88f000725f3d7882181bda31,,,"XLCR: Squiggly Snake II",,,,19xx,"Grant, M.",,,[XLCR],,,,,,,,,,,
"BBC Graphics Kit",,7381fdab5f3d004a3b4073a04e66985ca3181159,,,"BBC Graphics Kit",,,,19xx,DSPD,,,,,,,,,,8-Bit,,,,
Tanks,,738800d7f07a71a4315e075662d87930b60fceb5,,,Tanks,,,,1986,"Design People",,a,"a 2; [TANKS!]",,,,,,,,,,,
"Hacker Jargon",,739925b7fc8e432953e66e6bc9b3a32420f216d6,,,"Hacker Jargon",,,"(Disk 4 of 4)",1985,8-Bit,,,,,,,,,,,,,,
"Printout of Humour",,73a9407f041c9a8641fc2cafee9b007d668ef05a,,,"Printout of Humour",,,"(Disk 5 of 5)",19xx,,,,,,,,,,,8-Bit,,,,
"3D Dotty",,73a9dda86475c89c8c36e5383699c379c5e53015,,,"3D Dotty",,,,1987,"Blue Ribbon",,,,,,,,,,,,,,
"Animation Station Disk No. 1",,73b7ca920acb869aa8dbd386b90b3a256a4f1633,,,"Animation Station Disk No. 1",,,,19xx,,,,,,,,,,,8-Bit,,,,
Sinbad,,73c301a4106995e2b74eb2d2ed695b64995d1f4c,,,Sinbad,,,,1984,"Virgin Games",,,,,,,,,,TSTH,,,,
"DFS Picture Disk 2",,73cb17c9351909a505e25a31f1702b9dbc5db311,,,"DFS Picture Disk 2",,,,19xx,8-Bit,,,,,,,,,,,,,,
"Beebug Magazine: Volume 06: Number 08",,73d0c46feff522d7724536fbd92184994188e39d,,,"Beebug Magazine: Volume 06: Number 08",,,,19xx,Beebug,,,,,,,,,,,,,,
"Mr. Men: Mr. Noisy & Mr. Bounce",,73d8a4b87284c1071c9b32619a0899e504b6a21a,,,"Mr. Men: Mr. Noisy & Mr. Bounce",,,,1984,Mirrorsoft,,,,,,,,,,,,,,
Darts,,73d9e9cc6c5cb5e8c3ccd6549fcdd75c20e9c253,,,Darts,,,,19xx,"Jones, Richard",,a,"a 1; [DARTS]",,,,,,,,,,,
"Jack and the Beanstalk",,73da0629ed4953b92c1ad825a9e26ea9fe065f18,,,"Jack and the Beanstalk",,,,1984,Superior,,,[JACK],,,,,,,,,,,
"Pinball Arcade",,73df3d5f8845dfb07336cf9b1b96c9f8c2c1ddb1,,,"Pinball Arcade",,,,1983,"Kansas City",,,[PINBALL],,,,,,,,,,,
Aabatron,,73e18afa10a6a1cf024c114e3628223ce24627be,,,Aabatron,,,,1984,"Bevan Technology",,a,"a 2; [AABATRO]",,,,,,,,,,,
"Adventure 11: Savage Island Part II: BBC v1.0",,73f3bf693b3a7acd85244587c3ead3155dcce0fa,,,"Adventure 11: Savage Island Part II: BBC",,,"v 1.0",1984,Adams,,a,"a 3; [SAVISL2]",,,,,,,,,,,
"Master Break",,73f9ea9a1d34d881e50d69d351df12172b1e2556,,,"Master Break",,,,19xx,Superior,,,,,,,,,,,,,,
Cybertron,,740927cae376fc17a81ef9a0e508816229f5962c,,,Cybertron,,,,1983,"Micro Power",,,[CYBER],,,,,,,,,,,
"Wheel of Fortune: Epic Adventure 4",,742643381ec75f632411c9166f09a10e69522688,,,"Wheel of Fortune: Epic Adventure 4",,,,1984,Epic,,,[EPIMENU],,,,,,,,,,,
Microball,,7430228ad4a5671542b03e1983cbde979a90f022,,,Microball,,,,19xx,Alternative,,,,,,,,,,TSTH,,,,
Doodle,,743237b2a4b01840d907cb77b4f8e4cba44a3567,,,Doodle,,,,19xx,"Micro User",,,[DOODEL],,,,,,,,,,,
"Acorn User Graphics Utilities Disk",,743693a40231f852a478e124c2a3249faf71487d,,,"Acorn User Graphics Utilities Disk",,,,19xx,"Redwood Publishing",,,"[RUN !BOOT]",,,,,,,,,,,
Citadel,,7439a2389ce11d57a1e2be83994d1e2b82b35905,,,Citadel,,,,1985,Superior,,,,,,,,,,5,,,,
Santa,,7440eb8bd7f5aaf54a9ce9dcc42bd421a8c85dba,,,Santa,,,,19xx,Icon,,,[SANTA],,,,,,,,,,,
"Acorn User: Issue 1985.07",,7444f61c60c959730ab10db9cda241f4e5e34812,,,"Acorn User: Issue 1985.07",,,,19xx,,,,,,,,,,,,,,,
"Bar Billiards",,7446df77371e8ff141c3f4fb4412362bd989744b,,,"Bar Billiards",,,,1987,"Blue Ribbon",,,[BAR],,,,,,,,,,,
Gladiator,,745059111a921d921cf280bc98a1925010d9350a,,,Gladiator,,,,19xx,,,,[GLADIAT],,,,,,,,,,,
"Growing Pains",,7453368b04104f49139cb3c414841ae4bb3843c4,,,"Growing Pains",,,,1984,Alligata,,,[GARLOAD],,,,,,,,,,,
"Mix Mania II",,7453472ddb721baeab03b5e5e7a85dc1299c03d4,,,"Mix Mania II",,,,1991,"Yorkshire Boys",,,"[RUN !BOOT]",,,,,,,,,,,
Cheese,,7468f8f4b98152378ae5b066f148b869c032ae16,,,Cheese,,,,19xx,,,a,"a 1; [CHEESE]",,,,,,,,,,,
@,,748df4937683a361669fed3f528c467d27a8f111,,,"Advanced Disk Investigator",@,,"v 1.20",1986,ACP,@,,,,,,,,,,,,,
"Fighter Pilot",,7496c0d3aa02525c196fb51b55c86f72655f2a6a,,,"Fighter Pilot",,,,19xx,"Kansas City Systems",,,[F-PILOT],,,,,,,,,,,
"Mr. Ee!",,749f3ceb14c2b487edb75aa64d8c465b9bb3e0d5,,,"Mr. Ee!",,,,19xx,"Micro Power",,,,,,,,,,1,,,,
@,,74a580908c52ad7e66b7b44e22d5485fbb15248f,,,"Micronet 2000",@,,"v 1.2",1986,"Hood, A.",@,,,,,,,,,,,,,
"3D Space Raider: Space Ace",,74ad6e6819ddfd00624134b7818dbeb723cc6064,,,"3D Space Raider: Space Ace",,,,19xx,Alligata,,,,,,,,,,TSTH,,,,
"Moon Buggy",,74af0b6445ab388c755a494b33c84ba59f1fed81,,,"Moon Buggy",,,,1986,"Ascroft, Brian",,,[MOON1],,,,,,,,,,,
"Imagine Games",,74c05a1d1d49c57b98ef0d3aa4d0d98b6d5edd60,,,"Imagine Games",,,"(Side 1)",19xx,,,,,,,,,,,,,,,
@,,74c670414355b8800381f8472368a4e6f1c162e4,,,"Pineapple PCB",@,,"v 3.02",1986,Pineapple,@,,,,,,,,,,,,,
@,,74cab50a9e35931344b23e5c85de9586aab6964f,,,"ADFS 1770",@,,"v 1.08",1986,ACP,@,a,"a 1",,,,,,,,,,,
Citadel,,74d814fad4b7d58513eb3d854443615ea072f4ab,,,Citadel,,,,1985,Superior,,,[CITADEL],,,,,,,,,,,
Barbarian,,74e298da4b3ccd19a0f9ffd30825b7e562a0f1ac,,,Barbarian,,,,1988,Superior,,,,,,,,,,1,,,,
"Pinball Arcade",,74e2ec4cad365ce0ff8b1cfd54f5e0d6fb678b44,,,"Pinball Arcade",,,,1983,"Kansas City",,a,"a 2",,,,,,,TSTH,,,,
"Stairway to Hell: Games Disc SU13-r1",,74ea6434a5bb22e366c8cb94d141a1fd22212a15,,,"Stairway to Hell: Games Disc SU13-r1",,,,19xx,,,,,,,,,,,,,,,
"Cosmic Asteroids",,75066442e998d869c9c7dac9782482b037df3d45,,,"Cosmic Asteroids",,,,1983,Alligata,,,,,,,,,,TSTH,,,,
Skirmish,,7506bca437f757a4a0400ddd9517d375f9950de7,,,Skirmish,,,,19xx,"Harriman, D.D.",,b,"b 3",,,,,,,,,,,
"Cowboy Shootout",,75116d92c5b82b1c2303ed6d469aa989a96c229d,,,"Cowboy Shootout",,,,19xx,"Program Power",,,,,,,,,,TSTH,,,,
Beeb-Beep,,751e96d38291b1c8a26cf5f6c018a52a92b57140,,,Beeb-Beep,,,,1982,IJK,,a,"a 1; [BEEBBEP]",,,,,,,,,,,
Hunchback,,7529b629b0bf658cfb1e24353ea459babd53b578,,,Hunchback,,,,19xx,Superior,,a,"a 1; [HUNCHY]",,,,,,,,,,,
Meteors,,75318fca1874e2e81852d4c426582174bebb3d1a,,,Meteors,,,,1982,"Acornsoft - Superior",,,,,,,,,,TSTH,,,,
Tetris,,753669ece5b76bc36bddacb58dfe81a27bdd0ba8,,,Tetris,,,,19xx,Mirrorsoft,,a,"a 2; [TETRIS]",,,,,,,,,,,
"Winged Warlords",,75394d0fd26f5b4c787681f4013fe32211ea7082,,,"Winged Warlords",,,,1984,Superior,,,,,,,,,,TSTH,,,,
"Tombs of Tutankhamen, The",,75428ee322910fec71aa11509bad7156494bd593,,,"The Tombs of Tutankhamen",,"Tombs of Tutankhamen, The",,19xx,"Micro User",,,[TUTAN],,,,,,,,,,,
@,,7557e99be10d81c0395df2dc6c2f8e2f95896c29,,,ADFS,@,,"v 1.50",1984,Acorn,@,,,,,,,,,,,,,
"3D Munchy",,7558a3f21fd79adc98dd2209a9e6d26f46fa7701,,,"3D Munchy",,,,1983,MRM,,,,,,,,,,2,,,,
Where!,,755da7f6068df3f0ea26994cd7beec002669ddda,,,Where!,,,,1982,"Micro Power",,a,"a 1; [WHERE]",,,,,,,,,,,
"Ten Pin Bowling Game: Beebug Bowl",,756633cdebab9e60ce460e7442d9ce48ac9cc3d3,,,"Ten Pin Bowling Game: Beebug Bowl",,,,1986,Beebug,,a,"a 1; [TENPIN]",,,,,,,,,,,
"Repton 2",,7571ae774e7f1ccef39c9897d13876f8869d00a7,,,"Repton 2",,,,1985,Superior,,a,"a 2",,,,,,,,,,,
@,,75890da26c53e47db1924d8ce537f44902e99945,,,"Advanced Disk Investigator",@,,"v 1.20",1986,ACP,@,,,,,,,,,1,,,,
@,,75893ae3aa2bc23b7a327dc4b677aa3b7fa59579,,,DDFS,@,,"v 1.9",19xx,@,@,,,,,,,,,,,,,
"Beebug Magazine: Volume 11: Number 02",,759160ae66c45299be1d05c56686ed1d901a4427,,,"Beebug Magazine: Volume 11: Number 02",,,,1992/06,Beebug,,,,,,,,,,,,,,
"Philosopher's Quest",,75965bdb8cbdd549356a3ed078fb3c28bd23273b,,,"Philosopher's Quest",,,,1982,Acornsoft,,,,,,,,,,1,,,,
"Bubble Bobble!",,759f451610926a15cc7afd07390f6a1f8bf88dbf,,,"Bubble Bobble!",,,,1989,Firebird,,,,,,,,,,TRSH,,,,
"Looney Loco",,75a27ff2374ce0769426a865e744514a4e487d58,,,"Looney Loco",,,,19xx,"Kansas City",,,,,,,,,,TSTH,,,,
"Kingdom of Klein, The: Epic Adventure 3",,75a8268a30631b30ccd01160fca544ffd0694f65,,,"Kingdom of Klein, The: Epic Adventure 3",,,,1984,Epic,,,,,,,,,,,,,,
Airwolf,,75b6059b5a38b0d392139f354df18f709e1cdae9,,,Airwolf,,,,19xx,Elite,,,[WOLF2],,,,,,,,,,,
"8-Bit Software: Issue 47",,75bcf78f6c61d324a29fd927ad2b7e39440227ab,,,"8-Bit Software: Issue 47",,,,1996,"Richardson, C.J.",,,[ADFS],,,,,,,,,,,
"Micro User, The: Volume 08: Issue 07",,75e3c51af9dec53d3580cd91a432cd76afe08fad,,,"Micro User, The: Volume 08: Issue 07",,,,1990,"Micro User",,,,,,,,,,,,,,
"Web Runner",,75e5c5990dcc447626826b42a4565e6bfb59d633,,,"Web Runner",,,,19xx,Alligata,,,[WEBRUN],,,,,,,,,,,
Labyrinth,,75f426a536922d80b140ece60e1b165d4a7de22d,,,Labyrinth,,,,1984,Acornsoft,,,,,,,,,,1,,,,
"Sharx Place 38: 12 Items",,760135829819ff8c61d201641e245dc6999c7f3f,,,"Sharx Place 38: 12 Items",,,,19xx,,,,,,,,,,,,,,,
"Donkey Kong Jr.",,7608ff06c05c1fc3d95253bbdcea7230612a40e5,,,"Donkey Kong Jr.",,,,1984,Atari,,a,"a 1; [DONKEY]",,,,,,,,,,,
Neutron,,7621922f4cbe972b085a626c945456c72fc27281,,,Neutron,,,,19xx,,,,[NEUTRON],,,,,,,,,,,
"Fast Access: Volume 02: Issue 04",,7621ced5a3f7a07c2bb2c14b092be00c88581100,,,"Fast Access: Volume 02: Issue 04",,,,19xx,,,,,,,,,,,,,,,
@,,76235ff15d736f5def338f73ac7497c41b916505,,,"Acorn OS",@,,"v 2.0",19xx,Acorn,@,,,,,,,,,,,,,
"Boulder Dash",,76299d9be3df75c8a9f3048979be719708a119e4,,,"Boulder Dash",,,,1988,Tynesoft,,a,"a 3",,,,,,,,,,,
"Dune Rider",,763e3ce308d1c515c6e0095572a20cbb559743ef,,,"Dune Rider",,,,19xx,"Micro Power",,,,,,,,,,3,,,,
"ROM Utilities",,765f720360b86d48090ccd890e473a610aa7899f,,,"ROM Utilities",,,,19xx,,,,,,,,,,,,,,,
"Disk User: Number 10",,766dff143ec22d3c932a316b9333bd60c681c383,,,"Disk User: Number 10",,,,1988,,,,,,,,,,,,,,,
"Price of Magic, The",,76778dca20943e1dc1f2c8e3de390e886293e63a,,,"The Price of Magic",,"Price of Magic, The",,1986,"Level 9",,,[MAGIK],,,,,,,,,,,
